0xC6Cde4c3bFF3554183C5462f2Ad03B8277C23529,20000,40000
0xa8BdB8db67F1Cd87f8ef2959Ffd2e8f7E91b5582,20000,40000
0x960cC811e5eF36760f5c679AF90e821B10385e04,20000,40000
0x3f4d0a6654c8365B42DcAa8AA92d9034e2A6141f,20000,40000
0x3c5B25331C30937ac324D3F20Af0CAA70e645588,20000,40000
0xa8BdB8db67F1Cd87f8ef2959Ffd2e8f7E91b5582,20000,40000
0x960cC811e5eF36760f5c679AF90e821B10385e04,20000,40000
0x3f4d0a6654c8365B42DcAa8AA92d9034e2A6141f,20000,40000
0x3c5B25331C30937ac324D3F20Af0CAA70e645588,20000,40000
0x960cC811e5eF36760f5c679AF90e821B10385e04,92045,184090
0x3f4d0a6654c8365B42DcAa8AA92d9034e2A6141f,52597,105194
0x849D046dfb65E7Bd680F5022613c1C8Ae9a52367,52597,105194
0x3c5B25331C30937ac324D3F20Af0CAA70e645588,52597,105194
0xC87710477186cF98762571BA7E38eCb6025c2CFb,10191,20382
0xeFC05B0D0C8bE8D4Cb3a220ef582E9f7E6FBCd00,9862,19724
0xA82486CF57F8d8F69f145CEF15474842a4dAB494,9862,19724
0x3e2178CF851A0e5cbF84c0ff53f820ad7EAD703b,5917,11834
0x41B20fd647fb2310C5cF2329B6397A7C75Baa84C,9862,19724
0x62Ec589cc2A82816599A7C6f9d145A62D90C17cB,6903,13806
0x6e2a2acc7253d38e0891f439a9815bed3771e305,8547,17094